Theories NNS 1
Auburn NP 1
Iron JJ 2 NN 4
South-East JJ 1
Cynewulf NP 3
gaming VBG 1
braver JJR 2
deployed VBN 2 VBD 1
Irma NP 1
wardroom NN 1
braved VBN 1
officiating VBG 1
undaunted JJ 1
disagreement NN 11
stephen NP 2
basso NN 1
redecoration NN 2
11-shot JJ 1
dourly RB 1
cap-and-ball NN 1
undetectable JJ 1
lampoon VB 1
Dannehower NP 1
creatively RB 3
indian JJ 1
daylight's NN$ 1
cottages NNS 6
hubby NN 1
instrument NN 44
Savior NN 4
wearying VBG 2
nirvana NN 1
forefingers NNS 1
sugar NN 34
67-year-old JJ 1
soreness NN 1
feeling-state NN 1
heavy-armed JJ 1
teachers NNS 67
bossed VBN 1
strangled VBN 5 VBD 1
mutterers NNS 1
although CS 319
bosses NNS 5
throat NN 40
chartist NN 2
Comiskey NP 1
Parkway NN 2
October NP 51
tarantara UH 1
futile JJ 6
terribly RB 11 QL 7
raiding VBG 2
thermostats NNS 1
Coleman NP 2
obscurely RB 1
Functions NNS 2
McBride NP 7
mandrel NN 1
dogmatically RB 2
blunted VBN 1
Loomis NP 2
thirty-five CD 14
terrible JJ 44
taunts NNS 2
blunter JJR 1
abolish VB 8
press VB 27 NN 81
blinding VBG 2
dimly RB 12
pathogenesis NN 1
bishops NNS 5
Latinovich NP 1
Monel NP 1
Monet NP 3
bridle NN 1
Money NN 2
nonobservant JJ 1
armored VBN 3
lustily RB 1
michigan NP 2
assignment NN 62
Commission's NN$ 1
orchestrations NNS 2
abound VB 1
d'you DO+PPSS 1
quickened VBN 1
showering VBG 1
Seekonk NP 2
Upon IN 2
Married VBN 1 VBD 1
requiring VBG 16
sympathique JJ 1
Isis NP 1
gruff JJ 4
low-class NN 2
aptitude NN 3
radiance NN 3
limousines NNS 1
freaks NNS 2
ornately RB 1
Principles NNS 2
Monde NN 1
Jonesborough NP 1
ditties NNS 3
accusingly RB 2
11:00 CD 2
Barco NP 16
couched VBN 1 VBD 1
anti-French JJ 3
baited VBN 1
downtrodden JJ 2
stereo JJ 1 NN 11
charting VBG 4 NN 3
underbedding NN 1
thyrotoxic JJ 1
couches NNS 1
workin' VBG 1
11:30 CD 2
bridegroom NN 3
small-boat NN 1
Karns NP 4
Expenditures NNS 1
take-up JJ 4
estuaries NNS 1
ruggedly RB 1
Karol NP 1
joyous JJ 5
digestive JJ 3
beneath IN 54 RB 2
uncooperative JJ 2
Ansley NP 1
wrestling VBG 1
Foundation's NN$ 12
Garland NP 8
imperialism NN 2
11:20 CD 4
imperialist NN 1
Salida NP 1
Dean's NP$ 2
subtract VB 2
Dealer NN 1
Jidge NP 1
Underwater JJ 2
eleventh OD 4
executives NNS 7
commission's NN$ 2
giant JJ 17 NN 6
knight-errantry NN 1
outgoing JJ 8
herpetologist NN 1
interlocking VBG 9
grubs NNS 1
thematic JJ 1
working VBG 150
Asia NP 44
vandiver NP 2
half-conscious JJ 2
attracted VBN 14 VBD 11
leaning VBG 15
stalin NP 1
outset NN 13
sylvan JJ 1
jaggers' NP$ 1
visual JJ 40
haven't HV* 36
displayed VBN 13 VBD 8
Decorators NNS 1
Messrs NN 1
Soloviev-Sedoi NP 1
skull-bashings NNS 1
mustered VBD 1
placement NN 15
scarlet JJ 1
gate-post NN 1
overcrowded VBN 3
bluntly RB 7 QL 1
staley NP 1
bathe VB 4
single-step NN 3
obligational JJ 1
baths NNS 5
340TR NN 1
furtively RB 1
resolve VB 11 NN 1
Dangerous JJ 2
Zeme NP 1
remind VB 15
ousting VBG 1
$4,500 NNS 1
vitiated VBN 1
Norristown NP 1
Owens NP 1
Superintendent NN 4
vitiates VBZ 1
'20's NNS 1
restrictions NNS 27
shatteringly QL 1
trumpet VB 1 NN 6
Zero NN 1
patent JJ 1 NN 33
stalls NNS 3
startups NNS 1
warping VBG 4
birgit NP 1
Pinscher NP 1
dislocated VBN 1
undistinguished JJ 3
theologian NN 5
emancipated VBN 2
clodhoppers NNS 1
Me'a NP 1
batch NN 5
Mindanao NP 1
Hapgood NP 2
Stinky NP 1
eccentrics NNS 2
characters NNS 36
Asch NP 1
frothy JJ 2
Catheter NP 1
recruitment NN 7
construed VBN 5 VBD 1
confining VBG 3
Jussel NP 1
Dubois NP 1
torpedoes NNS 1
225/hp JJ 1
shrewdly RB 2
Spiller NP 1
Section NN 48
oyabun NN 4
school-leaving JJ 1
supplanted VBN 1
furious JJ 5
uranyl NN 2
two-bits' NNS$ 1
Highfield NP 1
kilowatt-hours NNS 1
$56 NNS 1
wait VB 71 NN 6
invalids NNS 1
$60 NNS 6
wail NN 3
high-resolution NN 1
boar NN 1
Frankie NP 12
earned-run NN 1
refreshments NNS 2
conspiracies NNS 2
stance NN 6
stanch JJ 1
confirms VBZ 3
Flannagans NPS 3
convention NN 23
autopsied VBN 1
lobbies NNS 1
$65 NNS 2
$70 NNS 1
vending VBG 6
smithy NN 1
Lewis's NP$ 4
modality NN 1
lobbied VBN 1
10-gallon JJ 1
itemized VBN 3
diocs NN 1
$37 NNS 3
discloses VBZ 1
$30 NNS 2
$36 NNS 1
$35 NNS 1
wage VB 3 NN 53
Pantheon NP 2
extraordinarily RB 2 QL 1
F-108 NN 2
integer NN 4
$40 NNS 3
Cherokee JJ 1 NP 1
boat NN 70
$45 NNS 4
shipbuilding NN 3
Aug. NP 24
forever RB 37
hookup NN 2
speeches NNS 21
stands NNS 16 VBZ 49
$50 NNS 6 CD 1
transversus NN 2
time-honored JJ 3
construct VB 12
sorption-desorption NN 1
Nonconformist NN 1
body NN 270
$14 NNS 3
$11 NNS 2
petitioner NN 29
pinch-hitters NNS 1
$12 NNS 1
$10 NNS 7
Northerners NNS 3
jackie NP 1
$17 NNS 1
straggle VB 2
$18 NNS 2
$15 NNS 5
$16 NNS 1
Dimes NNS 1
glorying VBG 1
junctures NNS 2
deferment NN 1
re-enacted VBN 1
$22 NNS 1
Borden NP 20
Offenbach's NP$ 1
$25 NNS 3
Border NN 6
$20 NNS 6
wallpaper NN 7
Salish NP 1
coincidental JJ 1
Soeren NP 1
Bordel NP 2
$28 NNS 4
$29 NNS 2
Laurents' NP$ 1
petitioned VBD 4
receptive JJ 2
deity NN 1
lightweight JJ 4 NN 1
disclosed VBN 7 VBD 7
walk VB 66 NN 33
wall VB 2 NN 138
Webber NP 1
ignored VBN 16 VBD 13
barge VB 2 NN 5
Mead NP 2
non-thermal JJ 2
lyricist NN 2
Dover NP 3
lyricism NN 2
chipping VBG 6
Fountain NN 6
enhance VB 5
wake VB 16 NN 7
bogy NN 2
Indianapolis NP 6
artist NN 55
counseling VBG 5 NN 4
pilgrimages NNS 1
Saxton's NP$ 1
composites NNS 1
sixty-nine CD 1
mending VBG 3
singers NNS 13
funny JJ 39 RB 1
Berry's NP$ 1
sallies NNS 1
throng VB 1 NN 2
haggle NN 1
ignores VBZ 5
throne NN 3
Sukarno's NP$ 1
bridal JJ 1 NN 1
brittany NP 1
potentiometer NN 1
disposed VBN 14 VBD 4
cuisine NN 1
dovetail VB 1
counter-efforts NNS 1
confirmed VBN 12 VBD 8
telephoning VBG 2 NN 1
Bear's NN$ 1
Broncos NNS 1
self-exile NN 1
Diman NP 1
Meeting NN 3
frosty JJ 1
exercising VBG 5 NN 1
rocket-bomb NN 1
warless JJ 1
funds NNS 95
tethered VBN 2 VBD 1
affording VBG 2
Lewellyn NP 1
imperiously RB 2
Player NP 23 NN 3
Playes NNS 1
expansiveness NN 3
centrifuged VBN 7
chuckled VBD 8
not-strictly-practical JJ 1
Isle NN 1
Karet NP 1
Karen NP 1
procurer NN 3
cross-legged JJ 2
spice-Nice NP 1
jacket NN 33
Riegger NP 2
sanitaire JJ 1
brides NNS 2
non-resistants NNS 1
procured VBN 4
succeeds VBZ 8
contorted VBN 3
sailboats NNS 3
$451,500 NNS 1
salinger NP 1
Attu NP 1
daybed NN 1
Regulation NN 6
proteolysis NN 2
chignon NN 1
ex-Yankee NP 1
Atta UH 2
sarcasms NNS 1
shakespeare NP 6
barefoot JJ 4 RB 3
adjourning VBG 1
Bar-H NP 1
Aterman NP 1
inhibition NN 6
digesting VBG 2
black-balled VBN 1
half-off RB 1
wade VB 2
textile JJ 2 NN 24
emerging VBG 15
edema NN 2
6'.7 NN 1
subverting VBG 1
dark-haired JJ 2
bridge VB 4 NN 79
exhibiting VBG 6
wads NNS 1
orthopedic JJ 1
recalled VBN 7 VBD 19
money-handling NN 1
erosion NN 6
gumption NN 1
baron NN 2
throes NNS 2
1,600 CD 2
exhibition NN 21
Cloudcroft NP 1
paraphernalia NN 1
Oskar NP 1
Frankfort NP 1
Lanin's NP$ 1
reception NN 35
duration NN 11
Frankford NP 1
not-A NP 1
inhibiting VBG 2
Spangled JJ 1
Gaieties NNS 4
barns NNS 4
centrifugal JJ 1
platters NNS 1
grunt VB 1 NN 1
Magee NP 1
heavy-weight NN 1
Fireside NN 1
frequency-modulation NN 1
Special JJ 11 NN 1
decorous JJ 1
coherence NN 1
turning VBG 70 NN 5
reversing VBG 6
waxy JJ 2
savagery NN 1
generation's NN$ 1
stamps NNS 4
brain NN 44
avalanche NN 1
builder NN 27
well-worn JJ 1
rodding VBG 3 NN 1
diagnosing VBG 1 NN 1
ways NNS 126
Duverger NP 1
born VBN 110 JJ 1
gnawing VBG 4
figuring VBG 5 NN 1
atom-like JJ 1
Higher JJR 3
bore VB 6 VBD 14 NN 3
consequently RB 31
masterpieces NNS 1
wavy JJ 2
flageolet NN 1
launderings NNS 1
displacement NN 23
say-so NN 1
bricks NNS 6
paired VBN 5 VBD 1
Bridewell NP 1
Warren's NP$ 1
boss NN 18
Imbrium NP 1
crested JJ 1
Dilys NP 1
wisenheimer NN 1
associating VBG 2
coding VBG 3
interrogation NN 2
both ABX 725
mausoleum NN 2
Joel's NP$ 2
rim-fires NNS 3
that'll DT+MD 1 WPS+MD 1
Magog NP 1
smokehouse NN 2
chuckles NNS 1
eldest JJT 5
siphoned VBD 1
37,679 CD 1
lip-sucking NN 1
sopping JJ 1
boun NP 2 NN 1
sitters NNS 2
association NN 46
civility NN 1
disbursements NNS 2
authentically RB 2
bout IN 1 NN 4
Honolulu NP 5
Lubberlanders NPS 1
Moods NNS 1
bursts NNS 1 VBZ 1
pageant NN 2
operas NNS 2
Moody NP 3
ambulance NN 6
coloured VBN 1
turnips NNS 1
panorama NN 4
brace VB 2 NN 9
voyager NN 1
fearful JJ 13
glaring VBG 7
voyages NNS 1
formalities NNS 2
bowl NN 20
Flock's NN$ 1
Miriam's NP$ 2
McGehee NP 1
bows NNS 2 VBZ 1
responsively RB 1
plainly RB 14 QL 4
discovering VBG 7
citrus NN 1
tensionless JJ 1
Skolman's NP$ 1 NP+HVZ 1
mastery NN 10
masters NNS 12
impetuous JJ 3
elders NNS 9
gibes NNS 1
bases NNS 19 VBZ 4
regression NN 7
baser JJR 1
kidnapped VBN 1
Sacramento NP 3
intimate JJ 20 NN 1
idiomatic JJ 1
speaking VBG 57 NN 3
madrigal NN 4
bois NN 1
Medmenham NP 1
kidnapper NN 1
boil VB 7 NN 5
traced VBN 10 VBD 2
Raymondville NP 1
ward NN 22
Adios-Trustful NP 1
ware NN 1
escutcheons NNS 1
flattened VBN 4 VBD 2
infant's NN$ 1
special-interest NN 1
Turbine NN 1
place-name NN 6
Adlai NP 6
loyalists NNS 2
crowbait NN 1
traces NNS 8 VBZ 1
wand NN 1
85-degrees NNS 2
submerging VBG 1
boston NP 5
disposal NN 20
sailing VBG 16 NN 4
Kentfield NP 1
wardrobe NN 8
speakin' VBG 1
want VB 319 NN 9
peasants NNS 12
magnanimity NN 1
Taste VB 1 NN 1
physiochemical JJ 1
paginated VBN 1
cupboard NN 2
Moors NPS 1
Jeepers UH 1
Yedisan NP 1
Tasso NP 1
brand QL 1 NN 16
Moore NP 23
gibby NP 3
based VBN 116 VBD 3
hates NNS 1 VBZ 3
hated VBN 10 VBD 18
bolt VB 2 NN 8
detriment NN 2
Expenditure NN 1
bolo NN 1
1/8-inch NN 2
watt NN 2
latched VBN 1
bold JJ 20
Brookmeyer's NP$ 1
crouchin' VBG 1
grating NN 1
latches VBZ 1
520-acre JJ 1
custom JJ 2 NN 10
like-minded JJ 2
thrown VBN 40
citron NN 1
succeed VB 14
throws VBZ 6
withheld VBN 7 VBD 1
vistas NNS 3
hooked VBN 4 VBD 2
Adler NP 2
indebted JJ 10
bomb VB 1 NN 33
wave VB 2 NN 44
Teatro NP 1
cylindrical JJ 11
hatch VB 1 NN 4
Auto-Europe NP 1
friend NP 1 NN 126
thirty-three CD 2
warn VB 11
thoughtfulness NN 1
Verstandig NP 1
warm VB 3 JJ 63
Rawson NP 3
Itch VB 1
$94 NNS 1
large-area NN 1
bony JJ 7
orchestra NN 41
wart NN 11
$90 NNS 2
wars NNS 25
warp NN 4
bond NN 43
synapses NNS 1
crouching VBG 3
bona JJ 1
administration's NN$ 3
baptistery NN 1
bong UH 6
wary JJ 7
bone NN 33
$85 NNS 3
wash VB 10 NN 23
Vittorio NP 2
Endeavor NN 1
officialdom NN 1
brake NN 2
bonn NP 1
unmalicious JJ 1
boos NNS 2
boot VB 3 NN 9
wasp NN 2
immoral JJ 5
Udall NP 4
$81 NNS 1
$80 NNS 1
Ath. NP 1
condemns VBZ 3
discoveries NNS 10
$75 NNS 4
book NN 176
boom NN 8
juanita NP 3
boon JJ 1 NN 2
adjourns VBZ 1
anthropologist NN 2
seasonal JJ 8
unloading VBG 5
Douce JJ 1
bright JJ 77
Uses NNS 1
Kodama NP 2
gathering-in NN 1
non-newtonian JJ 1
roofer's NN$ 1
schooling VBG 2 NN 3
Remarque's NP$ 6
satellites NNS 7
hungry JJ 23
reassemble VB 3
intelligence NN 46
defenses NNS 12
Marquess NN 1
thyroidal JJ 1
lemon-meringue NN 1
opening VBG 56 NN 27
bitter JJ 53
dissensions NNS 1
slanted VBN 2 VBD 1
bitten VBN 3
Plazek NP 1
refrain VB 6 NN 4
aviation NN 2
educators NNS 6
nocturnal JJ 3
merriment NN 3
ikey-kikey JJ 1
chamber NN 31
padlocked VBD 1
define VB 20
censorial JJ 1
morning NN 209
gratify VB 1
Kodaks NPS 1
midstream NN 1
1880-1900 CD 1
discreet JJ 3
commended VBN 3 VBD 1
seasoned VBN 5
auspices NNS 6
lucius NP 1
Sulcer NP 1
law-breaking NN 1
irredeemably QL 1
component NN 25
tourists NNS 12
proclivities NNS 1
commons NN 1
practicability NN 1
bedbugs NNS 1
friday NR 2
processes NNS 57
riboflavin NN 1
1947-49 CD 1
processed VBN 12
paradoxical JJ 3
assumptions NNS 23
orator NN 5
near-equivalents NNS 1
compulsory JJ 7
sit-ins NNS 1
irredeemable JJ 2
scarify VB 1
fetishize VB 1
Miami's NP$ 3
gynecologists NNS 2
immediacy NN 8
breaking-out NN 1
poshest JJT 1
clenches VBZ 1
doggone UH 1
stubborn JJ 12
Crystallography NN 1
activity NN 116
sightseeing VBG 1
persists VBZ 7
Adaptations NNS 1
0.1-mv./m. NN 1
clenched VBN 4 VBD 1
Reinhard NP 2
viewed VBN 23 VBD 2
tracks NNS 12
Europeans NPS 5
Terrace NN 2
Tommie NP 1
Yaddo NP 1
Schaeffer NP 2
viewer NN 4
fancy-free JJ 1
damaged VBN 2 VBD 5
lionesses NNS 1
Sherrill NP 2
minimized VBN 3 VBD 2
somehow RB 71
filtering VBG 4 NN 2
package VB 1 NN 19
rotenone NN 1
resolutely RB 2
traversed VBN 4 VBD 2
distilled VBN 8
diverted VBN 3
haute JJ 2
Mutual JJ 5
fortify VB 2
minimizes VBZ 1
Leonard NP 10
voluntary JJ 22
unchristian JJ 1
distiller NN 1
Electronic JJ 3
Defoe NP 2
sensibly RB 4
activism NN 2
pointed VBN 24 JJ 2 VBD 48
1786-1865 CD 1
Today's NR$ 3
sensible JJ 14
damages NNS 1 VBZ 2
five-hundred-dollar JJ 1
pointer NN 2
transpired VBN 2 VBD 1
Esnards NPS 1
network's NN$ 1
Council NN 75
administering VBG 4
Osbert NP 1
specters NNS 1
aeration NN 7
Greenwood NP 1
Rozella NP 1
hyena NN 1
Rozelle NP 1
Leonato NP 1
Leasure NN 1
defied VBN 2 VBD 2
speakers NNS 14
sobbed VBN 1 VBD 1
forties NNS 6
Senesac NP 1
Schnabelian JJ 1
preserving VBG 10
accompanists NNS 1
metal-cleaning JJ 1
275-degrees-F NNS 1
Sabella NP 7
ribbing NN 1
efficiency NN 50
sweat-soaked JJ 1
savagely RB 2 QL 1
reminders NNS 2
unmistakable JJ 7
poly-unsaturated JJ 2
motivations NNS 5
Poetry's NN$ 1
three-round JJ 2
Satan's NP$ 1
Massachusetts NP 50
primary JJ 80 NN 15
rip-roaring JJ 2
42,000 CD 1
portrayal NN 7
instinctual JJ 2
self-sufficient JJ 3
sixty-seven CD 1
Jacobite JJ 1
horowitz NP 1
Benington NP 5
Fayette NP 4
dinner NN 91
Urich NP 1
unmistakably RB 5
unseemly JJ 1
catapulting VBG 1
notoriety NN 1
Plenary JJ 2
utopians NNS 2
scaring VBG 1
Harlan-Hickory NP 1
politician NN 13
constellation's NN$ 1
proverbs NNS 1
unromantic JJ 1
Mesa NP 1
Merz NP 2
equatorial JJ 1
Norborne NP 1
Madaripur NP 1
arsenic NN 1
noses NNS 6
Mets NPS 2
oratio NN 1
tracts NNS 5
Mann's NP$ 9
negatively RB 2
stifling VBG 2
Manley NP 6
night NN 400
450-mile-long JJ 1
Ringler's NP$ 1
1,800,000 CD 1
840,503 CD 1
covenant NN 3
giveaway NN 4
winked VBN 1 VBD 7
Monticello NP 3
Merc NP 2
idiocies NNS 1
hauls NNS 1 VBZ 1
monstrous JJ 13
scriptures NNS 4
Carmer's NP$ 2
polluted VBN 1
unobtrusively RB 1 QL 1
behaviorally RB 1
Domesday NP 1
demon NN 4
Formby NP 1
Gospels NPS 4
sleeplessly RB 1
Woodbury NP 2
enrolled VBN 7 VBD 2
portrayed VBN 6
swarthy JJ 4
Trempler NP 1
organizing VBG 7
contradictions NNS 4
electrophoresis NN 5
haunt VB 2 NN 2
anti-semite NN 1
Addabbo NP 2
substantially RB 31 QL 5
atrocities NNS 2
syringe NN 1
Analytical JJ 4
isocyanate NN 2
music-hall NN 1
rainless JJ 1
syringa NN 1
complicity NN 7
inadequacies NNS 2
idealist NN 3
weed VB 1
wedge NN 4
cancelling VBG 1
aliens NNS 3
weep VB 12
off-stage RB 1
william's NP$ 1
idealism NN 3
week NN 258
parsimony NN 1
Stannard NP 1
28-30 CD 1
skillful JJ 9
separations NNS 1
tyrannize VB 1
paleoexplosion NN 1
Former AP 1
Guinea NP 2
anti-personality JJ 1
Dodger NP 1
surfaced VBN 1
world-oriented JJ 1
engender VB 2
well-established JJ 3
heightened VBN 5 VBD 1
Birnbaum NP 1
re-introduction NN 1
dryly RB 4
pinch-hitter NN 1
meaningless JJ 15
quadriceps NN 1
Melisande NP 1
Albert NP 25
surfaces NNS 28
Y-gyro NN 1
outstripping VBG 1
Tiburon NP 1
Albers NP 1
lucien NP 1
19th-century NN 2
Milanoff NP 1
gracefully RB 8
fractured VBN 1
Snake NN 2
crocketed JJ 1
cortical JJ 3
sweet-throated JJ 1
sincerity NN 13
slashed VBN 4 VBD 6
fractures NNS 1 VBZ 1
Teachers NNS 2
VTOL NP 1 NN 1
Ballistic JJ 2
Flanagan NP 1
tASS NP 1 NN 1
Balaguer NP 2
brawle NN 1
slashes NNS 1
sorted VBN 3 VBD 1
seven-thirty CD 1
norms NNS 24
geneticist NN 1
mattered VBN 1 VBD 4
Katow NP 1
immediate JJ 81
Dreiser NP 1
learned VBN 58 JJ 4 VBD 54
rightfield NN 3
weak JJ 32
norma NP 1
wear VB 32 NN 3
quavering VBG 2
uninterruptedly RB 1
fevered JJ 1
Meir NP 1
lifeblood NN 1
overpopulation NN 2
housework NN 2
Addict NN 1
Blackwell's NP+BEZ 1
Invictus JJ 1
Ablard NP 1
Rachel NP 20
balloons NNS 3
coastal JJ 3
Krogers NPS 3
Cadillacs NPS 2
gaiety NN 8
jure NN 3
Ulanys NPS 3
Autocracies NNS 3
Dupont NP 1
gourmets NNS 1
manure-scented JJ 1
radio-TV NN 3
storylines NNS 1
guilford-Martin NP 3
transport VB 3 NN 15
widthwise JJ 1
despise VB 7
artery NN 46
jury NN 64
just JJ 20 RB 764 QL 64
ramillies NP 1
Handley NP 14
evaluated VBN 11
Ponoluu NP 1
tossed VBN 9 VBD 22
post-attack JJ 5
vocally RB 1
Commissioner NN 12
discrete JJ 7
physiological JJ 21
outfielders NNS 1
Treadwell NP 1
sortie NN 2
bassinet NN 1
compatriots NNS 1
despite IN 103
Handler NN 6
Abstract JJ 2
ironical JJ 2
attorneys NNS 8
primacy NN 5
racketeers NNS 3
Katya NP 1
geysering VBG 1
scriptural JJ 1
softening VBG 4 NN 2
child's NN$ 32
jingling VBG 1
Meet VB 2
Yacht NN 3
Meek NP 8
shifty JJ 1
shifts NNS 15 VBZ 2
8-Balls NNS 1
jump VB 15 NN 9
convened VBD 2
smack VB 4
mastiff NN 1
diametrically RB 1 QL 1
lieutenants NNS 3
committees NNS 15
north JJ 1 NR 60 NN 3
over/under JJ 3
two-part JJ 1
junk NN 8
burrow VB 1 NN 3
Britannica JJ 1
accruing VBG 7
recurrent JJ 4
traded VBN 5 VBD 3
re-evaluation NN 1
coasted VBN 1 VBD 2
trades NNS 8 VBZ 1
trader NN 8
Phyfe NP 4
overrode VBD 1
jumbled VBN 3
Abstraction NN 3
commissioned VBN 2
Degas NP 1
vocalic JJ 1
gambling VBG 16 NN 1
roughened VBN 2
sluggishly RB 2
commissioner NN 7
slogans NNS 5
Zhok NP 1
said VBN 213 VBD 1746
Curia NP 3
Chicagoans NPS 1
gabardine NN 1
Curie NP 2
college NN 166
noted VBN 63 VBD 27
personality NN 47
evensong NN 1
lisping VBG 1
Jonquieres NP 1
flourishes NNS 2 VBZ 2
chemical JJ 5 NN 53
juke NN 2
sail VB 6 NN 4
flourished VBD 6
traditionalized VBN 1
juju NN 1
lineman NN 1
doused VBD 1
Sewer NN 1
interconnectedness NN 1
Fortune NP 2
Australian JJ 4 NP 5
imploring VBG 1
solidity NN 4
junior-year-abroad JJ 1
fracases NNS 1
anti-Semites NNS 3
matrimony NN 3
$4200 NNS 1
auto-loaders NNS 1
sage NN 2
saga NN 6
financed VBN 16
430,000 CD 1
pessimists NNS 1
Dickens' NP$ 2
sags NNS 1
Stella NP 1
Reunion NN 1
runaway VBN 1 JJ 4 NN 1
Banks NNS 8 NP 6
sago NN 1
Hubbell NP 1
finances NNS 6
dangling VBG 4
Jerry NP 14
Kool-Aid NP 1
safe JJ 51 NN 7
violence NN 44
Crowder NP 2
oath-taking JJ 1
Advanced JJ 2
succor NN 1
shabbily RB 2
staple NN 1
handsome JJ 38
notes NNS 50 VBZ 4
twenty-page JJ 1
Zemlinsky NP 2
imprimatur NN 2
optimality NN 5
anti-Semitic JJ 4
spraying VBG 6 NN 2
Methodists NPS 1
Glory UH 1 NN 2
Targo NP 3
Fellowship NN 10
depends VBZ 49
fifties NNS 7
sterns NNS 1
magicians NNS 1
teased VBD 2
unfinished JJ 2
$60,000 NNS 1
installments NNS 2
reaffirmation NN 2
Banjo NP 1
warm-toned JJ 1
Office NN 40
collect VB 16
effortlessly RB 1
edged VBD 7
juet NP 2
chisel NN 4
Pigeon NN 1
notch NN 6
25-footer NN 1
statistics NNS 22
sack NN 6
There'll EX+MD 1
non-professional JJ 1
edges NNS 37
turtleneck NN 2
Vowel NN 1
positivist NN 7
roemer NN 1
Bangs NP 2
members NNS 320
positivism NN 4
baton NP 1 NN 5
dry-dock NN 1
tosses NNS 2
leverage NN 1
DeGroot NP 1
sinfulness NN 3
Corner NN 2
hodge-podge NN 1
carport NN 2
Arequipa NP 1
ultra-modern JJ 1
Adios NP 5
hotbed NN 1
self-betrayal NN 1
1,850 CD 1
Grandmother NN 1
cliff NP 1 NN 8
dryer NN 4
Moral JJ 2
delay VB 8 NN 13
small JJ 526 NN 1
Daddy NN 1
fastest JJT 6 RBT 1
85-piece JJ 1
catastrophes NNS 5
phonemic JJ 8
Heffernan NP 1
gradually RB 51
click NN 2
necessity NN 40
Lookit VB+IN 1
Fazio NP 1
Sesshu NP 1
thankful JJ 6
horace's NP$ 1
rollickingly RB 1
3-48 CD 1
teaching VBG 51 NN 15
Poland NP 32
Oso's NP$ 2
palette NN 5
wrappers NNS 1
deadliest JJT 2
Arte NN 4
versatile JJ 3
well-made JJ 3
fastens VBZ 1
eclectic JJ 3
we'd PPSS+MD 12 PPSS+HVD 17
Arts NNS 24
funeral-accessories NNS 1
Knowlton's NP$ 1
kingpin NN 1
spectator-type JJ 1
Rilke NP 1
Morel NP 1
weather-resistant JJ 2
meynell's NP$ 1
catastrophic JJ 5
1,800 CD 1
blur VB 1 NN 2
collation NN 1
Messiah NP 2
nausea NN 3
Taras NP 3
junior-grade JJ 1
balsams NNS 1
perilously RB 2 QL 1
Yehhh RB 2
Kathy NP 2
dismally RB 2
5-to-2 CD 1
5-to-3 CD 1
mimesis NN 11
smash VB 2 NN 2
5-to-1 CD 1
blue JJ 90 NN 15
Katie NP 12
parenchyma NN 4
hampers VBZ 1
smart JJ 20 RB 1
hearings NNS 8
Gaetan NP 1
dell' NP 1 IN+AT 1
viable JJ 5
It's PPS+BEZ 70 PPS+HVZ 1
advisable JJ 1
prefabricated VBN 2
incertain JJ 1
Messina NP 1
6(j) CD 1
aluminum NN 18
Messing VBG 1
demagogues NNS 1
bedraggled JJ 1
whole-word NN 1
mimetic JJ 3
acrobatics NN 1
Dijon NP 1
cling VB 6
rendered VBN 23 VBD 5
bevel VB 2
niger NP 1
1,900 CD 1
trinket NN 1
Donnybrook NP 4
Woburn NP 1
all-American-boy JJ 1
Physiological JJ 1
mid-continent NN 1
Pauling NP 4
alternated VBD 1
climb VB 11 NN 1
eluates NNS 1
brought VBN 119 VBD 134
bluebook NN 1
excretion NN 1
havoc NN 3
ornaments NNS 3
delle NP 1
syllables NNS 8
denote VB 4
Mansion NN 1
kodyke NP 3
175,000 CD 1
stringently RB 1
blossomed VBD 1
voluntarily RB 9
Manuscript NN 1
weeks NNS 140
unequalled JJ 1
distil VB 1
modeling VBG 1
diorah NN 1
bittersweet JJ 1
Ensolite NP 1
Iran NP 2
chambre NN 4
sweetheart-secretary NN 1
arsenal NN 3
Army NN 74
receptions NNS 1
Iraj NP 1
soloists' NNS$ 1
American-trained JJ 1
pterygia NN 1
Esther NP 6
discorporate VB 1 JJ 1
Iraq NP 3
Arms NNS 5
amount VB 30 NN 142
drained VBN 4 VBD 3
Willings NP 4
assertions NNS 3
exasperate VB 1
educations NNS 1
onward-driving JJ 1
forward-moving JJ 1
grinned VBN 1 VBD 29
stiletto NN 1
mysteries NNS 7
kamikaze NNS 1
Globe NN 1
providing CS 3 VBG 56
Brush-off NP 1
Guimet NP 1
confessional NN 2
weeds NNS 5
uproariously RB 1
phonemes NNS 2
aversion NN 2
brand-new JJ 2
nucleoli NNS 2
Burnham's NP$ 1
ladder NN 19
sawing NN 1
Dummkopf NN 1
provides VBZ 81
tenuously RB 1
pathos NN 1
Printed VBN 1
hubba UH 1
Guardia NP 1
dilemma NN 25
3-10 CD 1
Stevenses' NPS$ 1
provided VBN 100 VBD 29
sandalwood NN 1
slacking VBG 1
Knauer NP 2
artful JJ 1
pocketed VBN 1
sarcastic JJ 1
CDC's NN 2
Arab NP 2
Fairbrothers NPS 2
Nasser's NP$ 1
processor NN 4
rapidity NN 4
unscrew VB 1
Darling's NP$ 1
Lindemanns NPS 1
journals NNS 5
Oresteia NP 1
Montgomery's NP$ 2
superceded VBN 1
Frelinghuysen's NP$ 1
defensible JJ 3
Hatfield NP 1
rotations NNS 1
knitting VBG 1
associations NNS 27
